-0.077397,
-0.066940,
-0.125329,
-0.231136,
-0.246046,
-0.211432,
-0.101462,
0.035194,
0.114936,
0.202097,
0.157081,
0.178535,
0.223438,
0.383451,
0.349181,
0.044206,
-0.156499,
-0.252965,
-0.049504,
0.246685,
0.351707,
0.268523,
0.036490,
-0.136553,
-0.126672,
-0.079023,
0.005908,
-0.029432,
-0.098571,
-0.094615,
-0.074171,
-0.049727,
-0.098502,
-0.176161,
-0.157855,
-0.136373,
-0.103014,
-0.115883,
-0.190733,
-0.231021,
-0.218914,
-0.153160,
-0.053851,
0.044207,
0.148951,
0.179713,
0.169225,
0.203773,
0.264763,
0.424740,
0.222901,
-0.036097,
-0.198762,
-0.209801,
0.077316,
0.301809,
0.330523,
0.197932,
-0.052609,
-0.138973,
-0.114564,
-0.050890,
0.013945,
-0.061551,
-0.097750,
-0.087601,
-0.081330,
-0.069410,
-0.146799,
-0.163611,
-0.118258,
-0.096843,
-0.093137,
-0.163291,
-0.245414,
-0.245984,
-0.199105,
-0.104748,
-0.002269,
0.080333,
0.166507,
0.159524,
0.185853,
0.215784,
0.324002,
0.400618,
0.114044,
-0.089420,
-0.227880,
-0.135937,
0.168943,
0.322501,
0.302539,
0.125363,
-0.101583,
-0.133484,
-0.112501,
-0.034911,
-0.014296,
-0.089249,
-0.093000,
-0.078614,
-0.062977,
-0.082056,
-0.190841,
-0.205096,
-0.153523,
-0.111598,
-0.082803,
-0.149759,
-0.226976,
-0.237355,
-0.192898,
-0.085726,
0.028987,
0.136464,
0.194385,
0.184461,
0.212398,
0.244945,
0.393181,
0.234865,
-0.026684,
-0.188512,
-0.208912,
0.050981,
0.278143,
0.323876,
0.204761,
-0.034807,
-0.141527,
-0.127916,
-0.073850,
-0.001648,
-0.060158,
-0.096716,
-0.091872,
-0.082540,
-0.084902,
-0.148454,
-0.205625,
-0.163198,
-0.120559,
-0.086041,
-0.122240,
-0.207841,
-0.245538,
-0.212368,
-0.131201,
-0.003289,
0.093600,
0.174122,
0.168021,
0.192421,
0.219934,
0.341273,
0.366493,
0.077374,
-0.126041,
-0.237186,
-0.088467,
0.200550,
0.320412,
0.268095,
0.065707,
-0.122425,
-0.131209,
-0.099539,
-0.024515,
-0.031261,
-0.108818,
-0.101770,
-0.098024,
-0.059872,
-0.119277,
-0.203479,
-0.190286,
-0.156306,
-0.095891,
-0.095235,
-0.180720,
-0.232840,
-0.243689,
-0.179710,
-0.068843,
0.028455,
0.136549,
0.182616,
0.178501,
0.217724,
0.256713,
0.407184,
0.221612,
-0.055346,
-0.197079,
-0.208693,
0.060334,
0.284447,
0.304130,
0.180616,
-0.053263,
-0.153912,
-0.127418,
-0.083636,
-0.018931,
-0.087521,
-0.131027,
-0.121463,
-0.124059,
